id,duration,src_bytes,class,count
55076,0,0,1,119
55077,0,0,0,1
55078,0,324,0,10
55079,0,30,0,1
55080,0,316,0,5
55081,0,45,0,271
55082,0,28,1,72
55083,0,0,0,1
55084,1,52,0,1
55085,0,0,1,116
55086,0,0,1,181
55087,0,8,1,1
55088,0,300,0,13
55089,0,0,1,103
55090,0,354,0,13
55091,0,0,1,233
55092,12733,1,1,2
55093,0,105,0,3
55094,0,28,1,63
55095,0,0,0,1
55096,0,0,1,4
55097,0,0,1,136
55098,0,0,1,8
55099,0,59,0,14
55100,0,0,1,229
55101,0,0,0,1
55102,0,0,0,1
55103,0,1032,1,511
55104,0,307,0,6
55105,0,0,1,196
55106,0,0,1,278
55107,0,0,1,114
55108,0,0,1,109
55109,0,0,1,181
55110,0,0,1,16
55111,0,0,1,121
55112,2085,147,0,2
55113,0,0,1,93
55114,0,0,1,127
55115,0,0,1,121
55116,14,11712,0,1
55117,0,328,0,7
55118,0,5,0,1
55119,3948,147,0,2
55120,9883,1,1,2
55121,0,0,1,224
55122,0,59,0,4
55123,0,291,0,2
55124,0,105,0,4
55125,0,328,0,2
55126,0,8,1,1
55127,0,0,1,98
55128,0,324,0,19
55129,5,1174,0,1
55130,37791,1,1,2
55131,5,951,0,1
55132,0,0,1,210
55133,0,201,0,14
55134,23,123,0,2
55135,0,0,1,270
55136,0,6,0,1
55137,0,251,0,19
55138,3,1359,0,1
55139,4,1052,0,1
55140,0,0,1,115
55141,0,0,0,1
55142,0,45,0,159
55143,0,0,1,1
55144,27141,1,1,2
55145,0,302,0,10
55146,0,0,1,1
55147,0,43,0,37
55148,0,1116,0,1
55149,0,28,1,69
55150,0,28,1,63
55151,0,42,0,6
55152,0,259,0,2
55153,0,1032,1,511
55154,0,232,0,3
55155,0,233,0,18
55156,0,0,0,1
55157,0,0,1,281
55158,0,0,1,114
55159,0,8,1,1
55160,0,0,1,148
55161,0,0,1,511
55162,0,221,0,5
55163,0,0,1,260
55164,0,14052,0,3
55165,0,0,1,124
55166,0,0,1,260
55167,0,0,1,286
55168,0,0,1,40
55169,0,0,1,226
55170,0,0,1,137
55171,0,0,1,201
55172,0,237,0,4
55173,0,0,1,280
55174,0,44,0,97
55175,0,232,0,34
55176,0,8,1,1
55177,14138,1,1,2
55178,0,0,1,7
55179,0,0,0,1
55180,5,4057,0,1
55181,13,1718,0,1
55182,0,0,1,297
55183,485,146,0,2
55184,0,305,0,3
55185,0,0,1,262
55186,0,46,0,310
55187,0,0,1,203
55188,0,1032,1,511
55189,0,0,1,16
55190,1,4532,0,1
55191,0,1090,0,1
55192,2,42,0,1
55193,5924,147,0,1
55194,0,0,1,248
55195,0,196,0,18
55196,0,307,0,3
55197,0,54540,1,4
55198,0,0,1,279
55199,27,1535,0,1
55200,0,212,0,3
55201,0,0,1,81
55202,0,0,1,1
55203,0,44,0,72
55204,0,0,1,104
55205,0,295,0,2
55206,0,276,0,9
55207,0,305,0,7
55208,0,157,0,5
55209,0,8,1,1
55210,0,18,1,1
55211,3,211,0,34
55212,0,221,0,14
55213,0,0,1,287
55214,0,304,0,11
55215,0,43,0,87
55216,0,240,0,8
55217,0,0,1,140
55218,0,41,0,2
55219,0,10261,0,11
55220,4,10,0,1
55221,0,46,0,79
55222,0,0,1,108
55223,0,0,0,1
55224,0,0,1,109
55225,0,0,1,23
55226,0,245,0,2
55227,0,0,1,146
55228,0,8,1,3
55229,9,1163,0,1
55230,0,0,0,2
55231,0,15876,0,16
55232,0,0,1,118
55233,0,100,1,1
55234,0,0,1,236
55235,0,0,1,264
55236,11,6,1,511
55237,0,477,0,13
55238,0,0,1,125
55239,0,0,0,1
55240,0,181,0,2
55241,0,147,0,2
55242,0,317,0,12
55243,0,0,1,270
55244,0,341,0,5
55245,3880,145,0,1
55246,0,276,0,5
55247,0,12286,0,3
55248,0,0,1,163
55249,0,1032,1,511
55250,0,0,1,265
55251,38870,1,1,2
55252,0,0,1,90
55253,0,1032,1,511
55254,0,0,1,128
55255,0,516,0,331
55256,0,231,0,29
55257,0,227,0,12
55258,0,0,1,1
55259,0,0,1,111
55260,0,0,0,1
55261,0,43,0,178
55262,0,326,0,2
55263,2,1265,0,1
55264,0,18,1,1
55265,0,0,1,141
55266,0,0,1,257
55267,0,45,0,148
55268,0,34,0,1
55269,0,236,0,6
55270,4,263,0,1
55271,0,0,1,132
55272,0,0,1,34
55273,0,0,1,261
55274,0,293,0,18
55275,0,222,0,6
55276,0,0,1,117
55277,0,48,0,1
55278,0,206,0,2
55279,0,0,1,218
55280,0,344,0,7
55281,0,45,0,103
55282,0,217,0,2
55283,0,0,1,148
55284,0,0,1,243
55285,0,351,0,14
55286,0,0,1,140
55287,0,0,1,238
55288,0,0,1,1
55289,0,0,1,227
55290,0,30,0,2
55291,0,0,1,197
55292,27,1202,0,1
55293,0,373,0,14
55294,0,0,1,203
55295,0,0,1,145
55296,0,291,0,9
55297,0,0,0,1
55298,0,291,0,2
55299,0,0,1,282
55300,0,46,0,10
55301,0,259,0,3
55302,0,318,0,7
55303,0,0,1,253
55304,0,2416,0,1
55305,0,1,1,15
55306,0,8,1,1
55307,0,308,0,20
55308,0,250,0,1
55309,0,1,1,12
55310,0,210,0,3
55311,0,192,0,31
55312,0,216,0,20
55313,0,310,0,9
55314,0,337,0,4
55315,0,288,0,12
55316,0,0,1,122
55317,0,211,0,29
55318,0,1032,1,511
55319,0,334,1,2
55320,0,228,0,7
55321,0,679,0,1
55322,0,0,1,148
55323,0,0,1,136
55324,1036,145,0,1
55325,0,1,1,7
55326,16,105,0,2
55327,2,129,0,1
55328,0,0,1,132
55329,0,0,1,187
55330,0,312,0,3
55331,0,0,1,130
55332,0,0,1,102
55333,0,0,1,158
55334,0,165,0,1
55335,1871,146,0,4
55336,0,45,0,227
55337,0,43,0,1
55338,0,8,1,1
55339,2,2194619,0,1
55340,0,334,1,1
55341,0,28,1,20
55342,0,340,0,9
55343,0,294,0,1
55344,0,0,1,138
55345,0,309,0,3
55346,0,8,1,1
55347,0,0,1,205
55348,0,0,1,202
55349,0,0,1,121
55350,0,0,1,152
55351,0,0,1,277
55352,1,54540,1,3
55353,0,226,0,8
55354,0,0,1,270
55355,0,0,1,54
55356,0,0,1,46
55357,0,0,0,1
55358,0,1032,1,511
55359,3,1050,0,1
55360,0,283,0,11
55361,0,0,1,471
55362,0,18,1,1
55363,0,223,0,3
55364,0,8,0,1
55365,0,0,1,200
55366,0,1,1,7
55367,0,0,1,219
55368,0,0,1,125
55369,0,231,0,26
55370,0,0,1,15
55371,0,1830,0,1
55372,0,0,1,124
55373,0,300,0,26
55374,0,46,0,268
55375,0,265,0,2
55376,0,278,0,3
55377,0,354,0,9
55378,0,18,1,1
55379,0,0,1,146
55380,0,1032,1,511
55381,0,281,0,4
55382,0,0,1,259
55383,0,0,1,127
55384,0,337,0,3
55385,0,0,1,288
55386,0,0,1,132
55387,0,0,1,269
55388,0,0,1,122
55389,0,0,1,228
55390,0,235,0,4
55391,0,0,1,259
55392,0,0,1,237
55393,0,192,0,1
55394,0,30,0,2
55395,0,0,1,116
55396,0,8,1,1
55397,0,325,0,7
55398,0,292,0,1
55399,0,0,1,234
55400,0,45,0,68
55401,0,30,0,1
55402,0,0,1,1
55403,0,0,1,224
55404,0,9135,0,1
55405,0,206,0,1
55406,0,516,0,248
55407,0,491,0,2
55408,0,924,0,1
55409,0,14,0,1
55410,0,0,1,3
55411,1,1425,0,1
55412,0,0,1,197
55413,0,0,1,224
55414,3,2085,0,1
55415,0,0,1,131
55416,0,332,0,1
55417,0,0,1,288
55418,0,0,1,11
55419,0,0,0,1
55420,0,1310,0,1
55421,0,1599,0,1
55422,274,318,0,1
55423,12801,145,0,4
55424,0,884,0,2
55425,0,0,1,262
55426,0,0,1,261
55427,0,305,0,1
55428,0,245,0,17
55429,0,0,1,266
55430,0,0,1,450
55431,0,0,1,196
55432,0,146,0,10
55433,0,293,0,1
55434,0,0,1,261
55435,0,54540,1,2
55436,0,0,1,147
55437,0,684,0,1
55438,0,0,1,144
55439,0,0,1,144
55440,0,211,0,3
55441,0,0,1,205
55442,0,208,0,10
55443,0,0,1,215
55444,0,297,0,2
55445,0,372,0,1
55446,0,45,0,114
55447,0,383,0,2
55448,0,281,0,9
55449,0,193,0,2
55450,4,826,0,1
55451,0,250,0,1
55452,0,1199,0,11
55453,0,337,0,4
55454,0,30,0,1
55455,0,44,0,135
55456,0,311,0,16
55457,0,211,0,8
55458,0,44,0,72
55459,0,46,0,305
55460,0,0,1,243
55461,0,520,1,130
55462,0,0,1,273
55463,0,43,0,70
55464,0,30,0,1
55465,0,18,1,1
55466,0,0,1,232
55467,0,303,0,1
55468,0,0,1,257
55469,0,0,1,56
55470,0,44,0,200
55471,0,567,0,1
55472,0,0,1,179
55473,31,875,0,2
55474,0,0,1,251
55475,0,0,1,105
55476,0,0,1,202
55477,0,0,1,35
55478,0,203,0,11
55479,0,0,1,204
55480,0,1032,1,511
55481,0,32,0,1
55482,0,331,0,16
55483,0,280,0,2
55484,0,0,1,280
55485,0,8,1,1
55486,0,887,0,1
55487,0,31,0,1
55488,0,0,1,1
55489,0,235,0,9
55490,0,235,0,7
55491,0,0,1,253
55492,0,172,0,1
55493,0,0,1,284
55494,0,300,0,26
55495,0,43,0,279
55496,0,28,1,81
55497,0,45,0,17
55498,0,347,0,9
55499,0,209,0,4
55500,0,13794,0,1
55501,0,0,1,245
55502,0,0,1,138
55503,8935,147,0,2
55504,0,0,1,62
55505,0,44,0,155
55506,0,501760,0,1
55507,0,0,0,1
55508,0,0,1,181
55509,0,339,0,4
55510,0,293,0,3
55511,0,206,0,11
55512,0,218,0,1
55513,0,0,0,1
55514,0,240,0,7
55515,0,0,1,136
55516,0,0,1,202
55517,0,205,0,4
55518,0,0,1,282
55519,0,0,1,61
55520,0,34,0,7
55521,0,1879,0,1
55522,0,297,0,5
55523,0,0,1,1
55524,0,0,1,264
55525,27,1503,0,1
55526,0,322,0,10
55527,0,8,1,1
55528,0,967,0,1
55529,0,0,1,148
55530,0,1032,1,510
55531,0,280,0,13
55532,0,0,1,189
55533,0,0,1,2
55534,0,325,0,8
55535,0,315,0,10
55536,0,46,0,216
55537,0,242,0,1
55538,0,231,0,9
55539,0,43,0,87
55540,0,219,0,7
55541,9,127,0,1
55542,0,0,0,1
55543,0,0,1,156
55544,0,0,1,149
55545,0,28,1,74
55546,0,1214,0,15
55547,0,313,0,4
55548,0,234,0,9
55549,1,0,1,224
55550,0,84,0,5
55551,0,748,0,1
55552,23,293,0,1
55553,0,221,0,3
55554,0,0,1,285
55555,0,54540,1,2
55556,0,0,1,133
55557,0,0,1,255
55558,9543,147,0,4
55559,0,46,0,6
55560,0,0,1,128
55561,0,0,1,32
55562,0,0,1,1
55563,0,46,0,2
55564,0,0,1,196
55565,0,0,1,264
55566,0,0,1,129
55567,0,222,0,10
55568,0,0,1,6
55569,0,0,1,125
55570,0,0,1,255
55571,0,335,0,7
55572,0,0,1,3
55573,0,0,1,101
55574,0,0,1,102
55575,0,44,0,33
55576,2,1681,0,1
55577,0,0,1,223
55578,0,295,0,28
55579,0,0,1,297
55580,0,0,1,246
55581,0,372,0,11
55582,0,43,0,78
55583,0,0,1,280
55584,0,0,1,254
55585,0,44,0,127
55586,0,18,1,1
55587,0,0,0,1
55588,0,0,1,289
55589,0,0,1,236
55590,0,218,0,2
55591,0,232,0,4
55592,0,222,0,8
55593,0,0,0,1
55594,0,0,1,104
55595,0,0,1,105
55596,0,196,0,21
55597,0,216,0,14
55598,0,332,0,24
55599,0,0,1,275
55600,0,0,1,221
55601,0,0,1,238
55602,0,233,0,16
55603,0,202,0,5
55604,0,0,0,1
55605,0,0,1,133
55606,0,296,0,8
55607,0,45,0,237
55608,0,0,1,344
55609,0,301,0,18
55610,0,0,1,23
55611,0,0,1,285
55612,0,28,1,131
55613,0,0,1,141
55614,0,0,1,9
55615,0,105,0,7
55616,0,10,0,1
55617,0,45,0,151
55618,0,236,0,8
55619,0,44,0,139
55620,0,0,1,191
55621,2,2194619,0,1
55622,0,0,1,223
55623,0,0,1,1
55624,0,207,1,2
55625,0,0,1,126
55626,36,295,0,1
55627,0,0,0,1
55628,0,0,0,1
55629,0,250,0,1
55630,0,220,0,13
55631,0,1032,1,511
55632,0,0,1,105
55633,0,0,1,278
55634,0,0,1,149
55635,0,215,0,14
55636,0,43,0,65
55637,0,1032,1,53
55638,0,0,1,1
55639,0,0,0,1
55640,0,301,0,7
55641,0,0,0,1
55642,0,242,0,8
55643,0,229,0,16
55644,18,1229,0,1
55645,0,0,1,115
55646,0,31,0,1
55647,0,253,0,35
55648,0,0,1,10
55649,0,0,1,244
55650,0,283,0,4
55651,0,0,1,246
55652,0,45,0,20
55653,0,212,0,2
55654,0,0,1,188
55655,0,175337,0,2
55656,0,0,1,136
55657,0,0,1,147
55658,0,242,0,1
55659,0,291,0,6
55660,0,44,0,226
55661,0,240,0,6
55662,0,42,0,7
55663,0,323,0,14
55664,0,0,1,172
55665,0,359,0,3
55666,0,0,1,275
55667,0,44,0,75
55668,0,311,0,12
55669,0,28,1,67
55670,0,317,0,7
55671,0,0,1,1
55672,0,297,0,5
55673,0,0,1,202
55674,2,1123,0,1
55675,0,0,1,221
55676,0,268,0,1
55677,0,0,1,296
55678,0,300,0,20
55679,0,227,0,5
55680,0,216,0,26
55681,0,0,0,1
55682,0,0,1,127
55683,0,1899,0,1
55684,0,0,1,160
55685,0,308,0,3
55686,0,0,1,252
55687,0,30,0,4
55688,0,18,1,1
55689,0,0,1,32
55690,0,247,0,2
55691,0,20,1,1
55692,0,0,1,273
55693,0,0,0,17
55694,0,212,0,6
55695,0,0,1,91
55696,0,0,1,1
55697,0,308,0,23
55698,0,276,0,1
55699,0,0,1,215
55700,0,1480,1,19
55701,0,1,1,73
55702,0,0,1,213
55703,0,244,0,1
55704,0,42,0,1
55705,0,0,1,260
55706,0,1379,0,1
55707,0,295,0,7
55708,0,0,1,242
55709,0,223,0,13
55710,0,221,0,4
55711,0,253,0,3
55712,0,0,1,2
55713,0,225,0,17
55714,0,43,0,80
55715,0,0,1,127
55716,0,46,0,214
55717,0,355,0,22
55718,0,1484,0,1
55719,0,0,1,71
55720,0,0,1,64
55721,0,0,1,139
55722,0,0,1,194
55723,0,884,0,2
55724,0,8,1,1
55725,0,0,1,8
55726,0,0,1,241
55727,0,0,1,111
55728,0,0,1,120
55729,0,235,0,4
55730,0,300,0,5
55731,0,8,1,1
55732,0,222,0,13
55733,4,61,0,1
55734,0,0,1,27
55735,0,259,0,4
55736,0,0,1,249
55737,0,0,1,288
55738,12892,1652,0,1
55739,15,299,0,25
55740,0,0,1,202
55741,0,3690,0,22
55742,0,0,0,33
55743,0,0,0,1
55744,0,44,0,260
55745,0,0,1,230
55746,0,287,0,28
55747,0,0,1,261
55748,0,520,1,86
55749,0,0,1,27
55750,0,210,0,24
55751,2,822,0,1
55752,0,0,1,121
55753,0,0,1,102
55754,0,0,1,125
55755,54,144,0,1
55756,0,314,0,6
55757,1,889,0,1
55758,0,0,1,129
55759,0,0,1,130
55760,0,248,0,6
55761,25521,1,1,2
55762,0,175337,0,1
55763,0,0,1,136
55764,0,303,0,3
55765,0,330,0,18
55766,0,281,0,29
55767,0,383,0,2
55768,0,0,1,128
55769,0,54540,1,4
55770,0,210,0,8
55771,0,308,0,21
55772,0,0,1,108
55773,0,46,0,243
55774,0,520,1,287
55775,0,0,1,1
55776,0,0,1,10
55777,0,54540,1,5
55778,0,0,1,232
55779,0,159,0,1
55780,1,980,0,1
55781,2,0,1,359
55782,0,35,0,1
55783,0,905,0,1
55784,0,322,0,20
55785,0,366,0,8
55786,0,205,0,21
55787,0,724,0,1
55788,0,8,1,1
55789,0,222,0,22
55790,1,0,0,511
55791,0,0,1,261
55792,0,339,0,3
55793,0,0,1,90
55794,0,0,0,1
55795,0,0,1,268
55796,0,44,0,135
55797,0,0,1,204
55798,0,300,0,1
55799,0,44,0,232
55800,0,9311,0,8
55801,0,28,1,12
55802,0,0,1,129
55803,0,0,1,25
55804,0,0,1,168
55805,0,0,1,132
55806,0,0,1,140
55807,0,191,0,4
55808,0,265,0,5
55809,0,1032,1,511
55810,0,479,0,10
55811,0,0,1,113
55812,0,0,1,287
55813,0,0,1,233
55814,0,243,0,13
55815,0,0,1,107
55816,0,298,0,10
55817,0,226,0,8
55818,1,1298,0,1
55819,0,0,1,112
55820,0,0,1,139
55821,0,250,0,24
55822,22416,1,1,2
55823,17,0,1,1
55824,0,0,1,242
55825,0,43,0,159
55826,0,226,0,1
55827,0,0,1,45
55828,0,322,0,11
55829,0,0,1,140
55830,0,0,1,284
55831,0,45,0,74
55832,0,0,1,232
55833,0,0,1,255
55834,0,206,0,2
55835,0,0,1,177
55836,0,14189,0,4
55837,0,0,1,60
55838,0,45,0,79
55839,0,30,0,1
55840,0,222,0,6
55841,1,2940,0,1
55842,0,0,1,247
55843,0,344,0,15
55844,0,0,1,124
55845,0,791,0,1
55846,0,8,1,1
55847,0,0,1,117
55848,0,196,0,3
55849,0,0,1,292
55850,0,217,0,9
55851,0,0,1,215
55852,0,0,1,132
55853,0,0,1,14
55854,0,344,0,1
55855,0,302,0,5
55856,0,0,1,1
55857,0,0,1,294
55858,0,214,0,10
55859,0,0,1,102
55860,0,12,0,2
55861,2,893,0,1
55862,0,0,1,251
55863,0,1032,1,511
55864,0,306,0,4
55865,0,0,1,82
55866,0,0,1,135
55867,0,321,0,31
55868,0,0,1,278
55869,18,1351,0,1
55870,0,0,1,175
55871,0,1032,1,32
55872,0,32,0,1
55873,0,0,1,216
55874,0,0,1,28
55875,0,0,1,235
55876,0,54540,1,4
55877,19752,147,0,1
55878,0,207,0,7
55879,1,12973,0,1
55880,0,0,1,214
55881,0,0,1,37
55882,0,748,0,1
55883,0,336,0,12
55884,0,0,1,11
55885,0,45,0,131
55886,9415,147,0,1
55887,1597,146,0,1
55888,0,0,1,235
55889,0,236,0,8
55890,0,44,0,78
55891,0,0,1,216
55892,0,0,1,108
55893,0,301,0,2
55894,0,0,1,1
55895,0,0,1,202
55896,0,0,1,272
55897,0,0,1,103
55898,3,0,0,1
55899,0,326,0,4
55900,0,200,0,9
55901,0,0,1,117
55902,0,0,1,249
55903,0,1032,1,511
55904,0,30,0,1
55905,0,8,1,1
55906,0,239,0,1
55907,0,0,1,177
55908,0,0,1,282
55909,0,296,0,9
55910,0,285,0,8
55911,2,2194619,0,1
55912,0,678,0,1
55913,0,1032,1,511
55914,0,0,1,80
55915,1,10,0,1
55916,0,198,0,15
55917,0,196,0,12
55918,0,1940,0,1
55919,0,45,0,66
55920,0,30,0,1
55921,0,0,1,28
55922,0,190,0,21
55923,891,1,1,2
55924,0,221,0,11
55925,2,1219,0,1
55926,0,298,0,2
55927,0,46,0,72
55928,0,227,0,6
55929,0,44,0,237
55930,0,316,0,9
55931,10,759,0,1
55932,0,97,0,1
55933,0,295,0,4
55934,0,0,1,279
55935,0,0,1,286
55936,0,78,0,28
55937,0,44,0,5
55938,1,1223,1,1
55939,0,181,0,2
55940,0,0,1,143
55941,0,54540,1,4
55942,0,54540,1,4
55943,0,0,1,101
55944,0,0,1,43
55945,0,335,0,2
55946,0,0,1,263
55947,0,1,1,41
55948,0,0,1,202
55949,0,200,0,16
55950,0,0,1,212
55951,0,260,0,32
55952,0,44,0,69
55953,0,601,0,1
55954,0,8,1,1
55955,0,0,1,142
55956,0,7,0,1
55957,0,0,1,12
55958,0,0,1,15
55959,0,965,0,11
55960,0,221,0,19
55961,0,337,0,21
55962,0,0,1,148
55963,0,0,1,1
55964,0,543,0,4
55965,0,0,1,248
55966,0,520,1,165
55967,0,45,0,192
55968,0,0,1,259
55969,0,213,0,16
55970,0,0,1,253
55971,0,1,1,21
55972,0,8,1,1
55973,0,44,0,59
55974,0,0,1,213
55975,0,197,0,13
55976,0,187,0,7
55977,0,0,1,279
55978,0,294,0,40
55979,0,1199,0,6
55980,0,332,0,5
55981,0,192,0,2
55982,0,0,1,236
55983,0,0,1,100
55984,0,0,1,78
55985,0,44,0,144
55986,0,0,1,210
55987,0,336,0,7
55988,0,6062,0,6
55989,0,1032,1,511
55990,0,0,1,193
55991,0,0,1,292
55992,0,147,0,3
55993,0,160,0,12
55994,0,0,1,3
55995,0,0,1,249
55996,0,296,0,16
55997,0,516,0,450
55998,0,976,0,16
55999,0,0,1,273
56000,0,0,1,277
56001,0,46,0,212
56002,0,1032,1,511
56003,0,280,0,22
56004,0,0,1,105
56005,0,1032,1,474
56006,0,340,0,13
56007,0,238,0,20
56008,0,205,0,5
56009,0,0,1,209
56010,0,0,1,263
56011,0,0,1,290
56012,0,43,0,223
56013,0,28,0,1
56014,0,0,1,241
56015,0,1032,1,510
56016,1261,458,0,1
56017,0,1342,0,8
56018,28,1053,0,1
56019,0,0,1,32
56020,0,0,1,1
56021,0,44,0,139
56022,0,0,1,128
56023,0,0,1,136
56024,0,46,0,69
56025,0,8,1,1
56026,0,302,0,6
56027,0,29,0,2
56028,0,334,1,2
56029,1253,145,0,1
56030,0,1032,1,511
56031,0,0,1,126
56032,0,342,0,5
56033,0,253,0,2
56034,0,6,0,1
56035,0,159,0,1
56036,0,359,0,22
56037,0,234,0,1
56038,0,0,1,275
56039,0,216,0,7
56040,0,473,0,12
56041,0,520,1,405
56042,0,208,0,4
56043,0,1037,0,1
56044,0,45,0,303
56045,0,202,0,4
56046,0,232,0,1
56047,0,516,0,166
56048,0,322,0,6
56049,0,0,1,20
56050,1,1567,0,1
56051,0,0,1,11
56052,0,8,1,1
56053,0,8,1,1
56054,0,0,1,135
56055,0,0,1,284
56056,0,297,0,12
56057,0,239,0,5
56058,0,0,1,263
56059,0,306,0,37
56060,0,245,0,2
56061,0,0,1,138
56062,0,0,1,1
56063,0,0,1,135
56064,0,46,0,87
56065,0,0,1,120
56066,0,8,1,1
56067,0,0,1,104
56068,0,0,1,107
56069,0,213,0,1
56070,0,228,0,35
56071,0,334,1,2
56072,0,0,1,43
56073,0,43,0,103
56074,0,0,1,148
56075,0,223,0,5
56076,0,0,1,235
56077,0,8,1,1
56078,0,59,0,12
56079,0,0,1,224
56080,633,146,0,1
56081,0,0,1,127
56082,10,880,0,2
56083,0,12,0,1
56084,0,240,0,2
56085,0,309,0,20
56086,0,44,0,140
56087,0,0,1,280
56088,0,45,0,160
56089,0,0,1,101
56090,0,217,0,3
56091,0,0,1,144
56092,0,300,0,4
56093,0,0,1,197
56094,0,183,0,1
56095,0,0,1,109
56096,0,210,0,1
56097,0,44,0,121
56098,0,1,1,43
56099,0,0,1,128
56100,0,0,0,2
56101,0,1032,1,129
56102,0,291,0,15
56103,36831,1,1,2
56104,0,345,0,4
56105,0,3909,0,6
56106,0,329,0,6
56107,0,247,0,9
56108,0,237,0,19
56109,0,364,0,5
56110,22596,1,1,2
56111,0,230,0,5
56112,0,516,0,493
56113,0,0,1,261
56114,15,9,0,2
56115,0,246,0,14
56116,0,1279,0,1
56117,0,0,1,295
56118,0,0,1,134
56119,0,809,0,1
56120,0,246,0,3
56121,0,5891,0,16
56122,0,4316,0,1
56123,0,273,0,21
56124,1,980,0,1
56125,0,0,1,120
56126,0,209,0,1
56127,0,44,0,32
56128,0,43,0,149
56129,1,996,0,1
56130,0,221,0,13
56131,0,285,0,7
56132,0,0,1,193
56133,0,318,0,2
56134,0,0,1,270
56135,0,30,0,1
56136,0,12983,0,2
56137,0,30,0,1
56138,0,179,0,1
56139,2354,147,0,5
56140,0,317,0,18
56141,0,207,1,2
56142,0,9,0,1
56143,0,43,0,191
56144,2,877,0,1
56145,0,271,0,14
56146,0,0,1,109
56147,0,1,1,10
56148,0,2656,0,1
56149,0,1480,1,5
56150,0,252,0,5
56151,0,0,1,286
56152,0,235,0,5
56153,8,92,0,1
56154,0,54540,1,1
56155,0,203,0,10
56156,0,317,0,10
56157,0,8,1,1
56158,0,277,0,1
56159,0,316,0,16
56160,0,334,1,1
56161,0,279,0,4
56162,0,105,0,1
56163,0,0,1,114
56164,0,0,1,220
56165,0,296,0,9
56166,0,45,0,85
56167,0,0,1,149
56168,0,199,0,16
56169,0,0,1,31
56170,0,8,1,1
56171,0,0,1,38
56172,0,44,0,115
56173,0,0,1,109
56174,0,0,1,510
56175,0,44,0,36
56176,0,45,0,7
56177,0,242,0,3
56178,0,216,0,3
56179,0,0,1,293
56180,0,8,1,1
56181,0,194,0,6
56182,0,246,0,1
56183,0,0,1,292
56184,0,252,0,2
56185,0,203,0,8
56186,0,1,1,87
56187,0,842,0,1
56188,0,0,1,200
56189,0,0,1,181
56190,0,28,1,64
56191,0,567,0,1
56192,0,0,0,1
56193,0,0,1,72
56194,0,929,0,1
56195,0,0,1,141
56196,0,520,1,481
56197,0,0,1,137
56198,0,0,1,135
56199,0,180,0,1
56200,0,198,0,6
56201,2108,146,0,1
56202,0,1564,0,1
56203,0,0,1,37
56204,0,44,0,178
56205,0,190,0,17
56206,0,209,0,3
56207,0,0,1,103
56208,0,0,0,1
56209,0,1,1,72
56210,0,212,0,21
56211,188,320,0,1
56212,0,0,1,262
56213,0,1641,0,1
56214,0,54540,1,5
56215,0,320,0,14
56216,0,0,1,239
56217,0,284,0,8
56218,0,42,0,2
56219,0,0,1,194
56220,0,8,1,1
56221,0,0,1,80
56222,1,1443,0,1
56223,1,0,1,114
56224,0,45,0,171
56225,0,258,0,1
56226,0,300,0,14
56227,0,0,1,241
56228,0,600,0,1
56229,0,0,1,274
56230,0,2900,0,3
56231,0,37,0,1
56232,0,0,1,254
56233,0,164,0,7
56234,0,220,0,2
56235,0,0,1,287
56236,0,0,1,207
56237,1,6520,0,1
56238,0,273,0,1
56239,1,1098,0,1
56240,0,0,1,178
56241,0,43,0,273
56242,0,0,1,108
56243,0,8,1,1
56244,0,965,0,13
56245,0,0,1,122
56246,0,8,1,1
56247,0,105,0,2
56248,0,740,0,2
56249,0,305,0,6
56250,0,8,1,1
56251,15157,355,1,1
56252,0,0,1,189
56253,0,0,1,195
56254,0,0,1,231
56255,0,8325,0,22
56256,0,237,0,13
56257,0,0,1,119
56258,0,306,0,3
56259,0,0,1,100
56260,0,229,0,6
56261,0,213,0,2
56262,0,35195,0,16
56263,0,44,0,141
56264,0,291,0,1
56265,0,0,1,274
56266,0,965,0,1
56267,0,289,0,1
56268,0,225,0,1
56269,0,43,0,52
56270,0,0,1,165
56271,0,209,0,19
56272,0,0,1,260
56273,0,0,1,136
56274,0,0,1,251
56275,0,1360,0,1
56276,0,0,1,119
56277,0,0,1,81
56278,0,0,1,273
56279,0,0,1,230
56280,0,334,1,2
56281,0,219,0,13
56282,0,0,1,230
56283,0,232,0,4
56284,0,0,1,178
56285,0,0,1,222
56286,0,8,1,1
56287,0,0,1,1
56288,4,933,0,1
56289,0,207,0,10
56290,0,0,1,210
56291,0,0,1,204
56292,0,0,1,270
56293,0,0,1,237
56294,0,316,0,2
56295,0,45,0,68
56296,0,309,0,9
56297,0,0,0,1
56298,0,43,0,69
56299,0,0,1,269
56300,0,0,1,266
56301,0,0,1,140
56302,0,0,1,258
56303,0,0,1,194
56304,0,0,1,106
56305,5062,5133876,1,1
56306,201,298,0,2
56307,0,715,0,1
56308,0,244,0,17
56309,0,7940,0,9
56310,0,44,0,153
56311,0,0,1,243
56312,0,0,0,1
56313,0,768,0,16
56314,0,237,0,3
56315,0,0,1,259
56316,0,201,0,8
56317,0,251,0,6
56318,0,0,1,227
56319,0,1290,0,1
56320,0,0,1,291
56321,0,309,0,10
56322,0,0,1,291
56323,0,105,0,2
56324,0,0,1,147
56325,0,0,1,105
56326,0,1,1,5
56327,0,0,0,1
56328,0,306,0,9
56329,0,236,0,1
56330,0,0,1,47
56331,0,209,0,10
56332,0,0,1,17
56333,0,105,0,1
